"Time","Subsystem #1|Substep|box|Li-ion Battery|LIBAT|SOC"
0.05075,50.37515032
0.0508,50.37515033
0.05085,50.37515034
0.0509,50.37515035
0.05095,50.37515035
0.051,50.37515036
0.05105,50.37515036
0.0511,50.37515038
0.05115,50.37515038
0.0512,50.3751504
0.05125,50.3751504
0.0513,50.37515042
0.05135,50.37515043
0.0514,50.37515044
0.05145,50.37515045
0.0515,50.37515046
0.05155,50.37515046
0.0516,50.37515048
0.05165,50.37515048
0.0517,50.37515049
0.05175,50.37515049
0.0518,50.3751505
0.05185,50.37515051
0.0519,50.37515052
0.05195,50.37515052
0.052,50.37515053
0.05205,50.37515054
0.0521,50.37515055
0.05215,50.37515055
0.0522,50.37515057
0.05225,50.37515057
0.0523,50.37515058
0.05235,50.37515058
0.0524,50.37515059
0.05245,50.3751506
0.0525,50.37515061
0.05255,50.37515061
0.0526,50.37515063
0.05265,50.37515063
0.0527,50.37515065
0.05275,50.37515065
0.0528,50.37515067
0.05285,50.37515068
0.0529,50.37515069
0.05295,50.37515069
0.053,50.3751507
0.05305,50.37515071
0.0531,50.37515072
0.05315,50.37515072
0.0532,50.37515073
0.05325,50.37515074
0.0533,50.37515075
0.05335,50.37515075
0.0534,50.37515077
0.05345,50.37515077
0.0535,50.37515078
0.05355,50.37515079
0.0536,50.3751508
0.05365,50.37515081
0.0537,50.37515082
0.05375,50.37515082
0.0538,50.37515084
0.05385,50.37515084
0.0539,50.37515086
0.05395,50.37515086
0.054,50.37515087
0.05405,50.37515088
0.0541,50.37515089
0.05415,50.3751509
0.0542,50.37515091
0.05425,50.37515092
0.0543,50.37515094
0.05435,50.37515094
0.0544,50.37515095
0.05445,50.37515096
0.0545,50.37515097
0.05455,50.37515097
0.0546,50.37515098
0.05465,50.37515099
0.0547,50.375151
0.05475,50.375151
0.0548,50.37515101
0.05485,50.37515102
0.0549,50.37515103
0.05495,50.37515103
0.055,50.37515104
0.05505,50.37515105
0.0551,50.37515106
0.05515,50.37515107
0.0552,50.37515108
0.05525,50.37515109
0.0553,50.37515111
0.05535,50.37515112
